id,hashtag_id,tweet,tweet_id,tb_preproc,compound,polarity,subjectivity,links,hashtags,pos,neg,neu,mentions,nouns
3032,13,"RT @Tara_Smithsu: #CHUWIHerobookPro 14.1 #Laptop Review, N4000 Dual Core 8GB RAM https://t.co/hDNUiE60fI via @TheInsaneTech1 #Tech #CHUWI",1.33E+18,,,,,,,,,,,
3033,13,"We meet at last...

#alienware #dell #computing @alienware #gaming #alien #gamer #laptop #gamingsetup #gamingsetups #photooftheday #laptopgaming #alienlife @ imonline https://t.co/34ByWXiizD",1.33E+18,,,,,,,,,,,
3034,13,"Boost Your Computer with 7 Smart Moves
Speed is the currency of Growth!
Save precious hours each week
https://t.co/QWtQEj0siM
#productivity #Technology #pc #laptop #hardware #computer #performance #internet #wifi #wfh #workingfromhome #covid #pandemic #coronavirus #corona #tips",1.33E+18,,,,,,,,,,,
3035,13,"RT @MikeFeibus: The new @Lenovo Yoga 9i is a big jump in responsiveness, battery life &amp; performance. The new @intel @Evo #2in1 headlines th…",1.33E+18,,,,,,,,,,,
3036,13,"RT @MikeFeibus: The new @Lenovo Yoga 9i is a big jump in responsiveness, battery life &amp; performance. The new @intel @Evo #2in1 headlines th…",1.33E+18,,,,,,,,,,,
3037,13,|||| 30-50% Off Everything! |||| Get In Loser #Art #Framed #Print #Poster #iPhone #iPhoneX #iPhone11 #Phone #Laptop #Case #Top #TShirt #Shirt #Mug #More! https://t.co/4dPyNKN0rt #GetInLoser #XFiles #UFO #Love #Like #RT #TY #Big #Cool #Happy #BlackFriday #Sale #Now #Thank #You! 🥳,1.33E+18,,,,,,,,,,,
3038,13,"Alienware M17 R3 17.3"" FHD Gaming Notebook 300Hz Intel Core i7 1TB SSD 16GB Ram https://t.co/EiubSu1Fxp  - @Eledonkstore #Laptop #LaptopComputer #Ad",1.33E+18,,,,,,,,,,,
3039,13,"RT @_Toukana: We recently did some performance testing, and we're happy to find that currently #dorfromantik runs well even on some older l…",1.33E+18,,,,,,,,,,,
3040,13,"RT @_Toukana: We recently did some performance testing, and we're happy to find that currently #dorfromantik runs well even on some older l…",1.33E+18,,,,,,,,,,,
3041,13,"RT @_Toukana: We recently did some performance testing, and we're happy to find that currently #dorfromantik runs well even on some older l…",1.33E+18,,,,,,,,,,,
3042,13,RT @las930: Get more done with this #BlackFriday deal! I partnered with @LenovoUS to share that the #LenovoFlex5G is $400 off now through 1…,1.33E+18,,,,,,,,,,,
3043,13,"📢30% off this item today!
https://t.co/PPPX4ueQGh
#laptop #laptops #laptopskin #ipad #ipads #ipadskin #pattern #society6 #discount #Discounts #christmasshopping #shoponline #onlineshopping #onlinestore",1.33E+18,,,,,,,,,,,
3044,13,"RT @_Toukana: We recently did some performance testing, and we're happy to find that currently #dorfromantik runs well even on some older l…",1.33E+18,,,,,,,,,,,
3045,13,"#Lenovo #lenovotechworld #lenovoindia #Laptop #laptops 
Lenovo ThinkBook 14 Core i5 10th Gen: https://t.co/FiM8MpJMYJ https://t.co/UoipY9ySjg",1.33E+18,,,,,,,,,,,
3046,13,"RT @_Toukana: We recently did some performance testing, and we're happy to find that currently #dorfromantik runs well even on some older l…",1.33E+18,,,,,,,,,,,
3047,13,RT @las930: Get more done with this #BlackFriday deal! I partnered with @LenovoUS to share that the #LenovoFlex5G is $400 off now through 1…,1.33E+18,,,,,,,,,,,
3048,13,"We recently did some performance testing, and we're happy to find that currently #dorfromantik runs well even on some older laptops, cool!

#gamedev #laptop #germangames #thinkpad #citybuilder #indiegame #boardgames #puzzle #indiedevhour https://t.co/EOzMHMlhAU",1.33E+18,,,,,,,,,,,
3049,13,"Meet the Cosmopolite, a #laptop everyday bag driven by changeable skins, catered for the everyday #woman https://t.co/qjQNZCLyM4",1.33E+18,,,,,,,,,,,
3050,13,"RT @MikeFeibus: The new @Lenovo Yoga 9i is a big jump in responsiveness, battery life &amp; performance. The new @intel @Evo #2in1 headlines th…",1.33E+18,,,,,,,,,,,
3051,13,"RT @SintakisKostas: 📌 Petrol Snowflake Laptop Sleeve
▶️ https://t.co/TTI4kzWuji

#Snowflake #Petrol #Laptop #Sleeve #Accessories #society6…",1.33E+18,,,,,,,,,,,
3052,13,"RT @StartechStore: Get Microsoft Surface Book &amp; Accessories at Startech Store. Available now at our online and retail stores!  

🔗 Buy Link…",1.33E+18,,,,,,,,,,,
3053,13,"I bought my Asus F541U #Laptop Computer yo replace my 4-yr old #Asus X54C, because I was happy with the old one... https://t.co/kVnlj2qqZf https://t.co/SdLuQj9chY",1.33E+18,,,,,,,,,,,
3054,13,"Get Microsoft Surface Book &amp; Accessories at Startech Store. Available now at our online and retail stores!  

🔗 Buy Link: https://t.co/rG5wLMJdab

#microsoftsurface #microsoft #laptop #tablet #qatar #doha #qatarshopping #qatarliving #dohaqatar https://t.co/xQs38k5qG1",1.33E+18,,,,,,,,,,,
3055,13,"RT @Poorvika_Mobile: The best of #HPLaptops, right here at #Poorvika. Arm yourself with #8GBRAM, upto and above #1TB storage and large disp…",1.33E+18,,,,,,,,,,,
3056,13,"RT @AMothersFineArt: These #Tech Accessories are #Patriotic &amp; One-of-a-kind! 
https://t.co/75LgRrCeHz
#MADEinUSA #tech #phonecase #laptop #…",1.33E+18,,,,,,,,,,,
3057,13,"RT @AMothersFineArt: These #Tech Accessories are #Patriotic &amp; One-of-a-kind! 
https://t.co/75LgRrCeHz
#MADEinUSA #tech #phonecase #laptop #…",1.33E+18,,,,,,,,,,,
3058,13,You need a workstation that’s as mobile as you are. We’ve got that solution. Silverdraft’s new Imp is the supercomputer that goes where you do. #cgi #illustration #graphicdesign #animation #cinema #motiongraphic #animationartist #imp #silverdraft #laptop #personalsupercomputer https://t.co/hEoIova2XE,1.33E+18,,,,,,,,,,,
3059,13,"RT @system76: Thank you @Linux4Everyone for making this video synopsis of our updated Galago Pro! Check it out here if you haven't yet: 

h…",1.33E+18,,,,,,,,,,,
3060,13,"RT @computercroydon: A Hard-Drive replacement on this Dell Inspiron 15 🛠
#laptop #computer #pc #it #tech #techno #technology #motherboard #…",1.33E+18,,,,,,,,,,,
3061,13,"A Hard-Drive replacement on this Dell Inspiron 15 🛠
#laptop #computer #pc #it #tech #techno #technology #motherboard #desktop #machine https://t.co/YIkapUfMBr",1.33E+18,,,,,,,,,,,
3062,13,Getting ready for another #VirtualYouthSession tonight. Can you identify all the items on our desk? #StillYouthWork #InTheMixOnline #DigitalYouthWork #Laptop #Cookies #YoungPeople #Online #TheHubCentre https://t.co/R8WKFwqMaa,1.33E+18,,,,,,,,,,,
3063,13,RT @g_kohls: This #BlackFriday deal is made to entertain! I partnered with @LenovoUS to share $400 off the #LenovoFlex5G. A 14-inch FHD tou…,1.33E+18,,,,,,,,,,,
3064,13,China refuses to apologise to Australia for fake soldier image https://t.co/WWW4JCRdhL #computers #laptop https://t.co/ploPzwgCpe,1.33E+18,,,,,,,,,,,
3065,13,"Asus Chromebook C433TA Review

https://t.co/KiM18D1FJ1

#Asus #Chromebook #C433TA #Reviews #laptop #gadgets #tech #technology #gadgetblog #technews #technologynews #techblog #technologyblog #2k20",1.33E+18,,,,,,,,,,,
3066,13,RT @paulaannev: Giant stickers https://t.co/Kpj4m5JuoO Decorate and personalize your stuff! 35.6cm x 24.6cm #Stickers #laptop #Landscape #d…,1.33E+18,,,,,,,,,,,
3067,13,"RT @Poorvika_Mobile: The best of #HPLaptops, right here at #Poorvika. Arm yourself with #8GBRAM, upto and above #1TB storage and large disp…",1.33E+18,,,,,,,,,,,
3068,13,RT @paulaannev: Giant stickers https://t.co/Kpj4m5JuoO Decorate and personalize your stuff! 35.6cm x 24.6cm #Stickers #laptop #Landscape #d…,1.33E+18,,,,,,,,,,,
3069,13,"What's the BEST Laptop for 360° VR + RAW R3D Video Editing ? What's the best portable power for the laptop?https://t.co/wHeFMIGlUH via @creatorup  
#Zendure #VR #Laptop #RAZER #RazerBLADE15Studio #SuperTankPro #powerbank #digitalnomads",1.33E+18,,,,,,,,,,,
3070,13,"RT @MikeFeibus: The new @Lenovo Yoga 9i is a big jump in responsiveness, battery life &amp; performance. The new @intel @Evo #2in1 headlines th…",1.33E+18,,,,,,,,,,,
3071,13,RT @paulaannev: Giant stickers https://t.co/Kpj4m5JuoO Decorate and personalize your stuff! 35.6cm x 24.6cm #Stickers #laptop #Landscape #d…,1.33E+18,,,,,,,,,,,
3072,14,RT @randomgoodfinds: 🎯Discovered this on Poshmark:We The Free White Cream Knitted Sweater!.  #WeTheFree #ad #poshmark #positivity #cream #k…,1.33E+18,,,,,,,,,,,
3073,14,Dark #blue #sweater #jumper royal #alpaca #silk #Knitwear #designer by ANDADAclothing https://t.co/NsK8eRbJRy via @Etsy,1.33E+18,,,,,,,,,,,
3074,14,"🎯Discovered this on Poshmark:We The Free White Cream Knitted Sweater!.  #WeTheFree #ad #poshmark #positivity #cream #knitting #holiday #sweater #decor #art #fashion #style #WINTER #Sales #StaySafe #moskatomoon
#posh #seller #online 🎯 : https://t.co/Hr6ujHWRkY via @poshmarkapp https://t.co/KCfZZzAke3",1.33E+18,,,,,,,,,,,
3075,14,"G-Mac By Kartel ¼ Zip Sweater Vest Blue Mens Large L Textured Pure New Wool #vest #gmac #sweater 
https://t.co/JDUCvBfTlj
(Tweeted via https://t.co/e7AIAHg83X) https://t.co/1SzjIDPZDG",1.33E+18,,,,,,,,,,,
3076,14,"Ugly Sweater Day 1!
I know I tried this last year but it looks like it's actually going to be cold this upcoming Christmas so it's more bearable to wear sweaters! So a different ugly sweater every day until Christmas hopefully!  #sweater #uglysweater #uglychristmassweater https://t.co/cgHUNaBXCQ",1.33E+18,,,,,,,,,,,
3077,14,"""Oh goodness! Sorry... #sweater choice was maybe not the best."" Melanie giggled. She caught Ethan staring... and she liked it."" 💋 https://t.co/1c1MCNvJun 💋 #hucow #babysitter #OopsIDidItAgain #cream #MILK #ColdWeather #Holiday2020 #WarmUp #sweaterweather https://t.co/g2uHlDQkLo",1.33E+18,,,,,,,,,,,
3078,14,"RT @whitepuregrey: Happy Holidays Everyone!!!
I've made all ""The Siblings"" in their new #Christmas #sweater 
( also a bigger picture of the…",1.33E+18,,,,,,,,,,,
3079,14,"Tuesday #dailyoutfit
.
.
.
.
#ootd #outfitoftheday #wfh #workplaceofthefuture #changingworkplace #remotework #workfromhome #nomakeup #sweater #mompants #highwaisted #greenglasses #greenframes #dailyfashion #dailystyle #everydayclothing #everydaystyle #plussizestyle #plussize… https://t.co/UWwQrOGQza",1.33E+18,,,,,,,,,,,
3080,14,"Happy First December!

Looking forward to my winter wonderland festivities. Celebrate! And do it the best way you can. XOXO
#December1st #newmonth #holidayspirit #styleblogger #sweater #oatmilktea #winteriscoming❄️ #cozyvibes #cozyfall
@BloggersTribe @BloggersTime @bloggeroppsrt https://t.co/AaKk2tk2c2",1.33E+18,,,,,,,,,,,
3081,14,"Shop now on @designbyhumans Collective Store https://t.co/jmNhZsSO3L
#clothing #tshirt #tshirts #design #geometry #abstract #illustration #men #women  #hexagon #triangles #shapes #animals #nature #gaming #mug #phonecase #sweater #tanktop #sticker #artprint #colors #CyberMonday https://t.co/kOvifjR2go",1.33E+18,,,,,,,,,,,
3082,14,RT @MaisonGarrison: Zebra Oversized Mohair https://t.co/gD6JrfR0AQ for purchase or go online to https://t.co/h0ZNcVJS0T. Items are true to…,1.33E+18,,,,,,,,,,,
3083,14,"We’re buying sweaters! Sell to us for same day cash today 😁
———
Express XS $12
Forever 21 S $8
#gentlyused #platosclosetbrookfield #platoscloset #cute #sell #cash #money #brookfield #milwaukee #waukesha #winter #sweatshirts #sweater #sweaters #trendsforless #shopping #shoplocal https://t.co/9vTzE5AiVW",1.33E+18,,,,,,,,,,,
3084,14,"Happy Holidays Everyone!!!
I've made all ""The Siblings"" in their new #Christmas #sweater 
( also a bigger picture of them ) https://t.co/tMCuanICrr",1.33E+18,,,,,,,,,,,
3085,14,RT @PlaidOnFlannel: Check out the new #Merch in the #PlaidOnFlannelShop! 👕 Indulge in #PlaidOnFlannel's #SisterBrand #HighOnRockAndRoll by…,1.33E+18,,,,,,,,,,,
3086,14,"Check out https://t.co/m7BGZVieNd EDDIE BAUER Woman's Blue V-Neck Sweater, Long Sleeves

#EDDIEBAUER #Womans #BlueVNeck #Blue #Sweater #LongSleeves #Small #sizeS #EddieBauerSweater #Vneck #Cotton
#Versalhill https://t.co/g3rNrBY29H #VersalCentre #save #sale #shopmycloset https://t.co/lJbJIP40E6",1.33E+18,,,,,,,,,,,
3087,14,RT @sonyasparks: Do you know someone who would love to have a #sweater from #JCREW?  These that I found are on sale for $24 plus 15% off wi…,1.33E+18,,,,,,,,,,,
3088,14,RT @sonyasparks: Do you know someone who would love to have a #sweater from #JCREW?  These that I found are on sale for $24 plus 15% off wi…,1.33E+18,,,,,,,,,,,
3089,14,https://t.co/jTJ1L10uVe Allen Solly #cashmere V-Neck #sweater Men Size M ( https://t.co/gtsHAO9Ziq,1.33E+18,,,,,,,,,,,
3090,14,RT @sonyasparks: Do you know someone who would love to have a #sweater from #JCREW?  These that I found are on sale for $24 plus 15% off wi…,1.33E+18,,,,,,,,,,,
3091,14,"Peru Unlimited V Neck Sweater Brown Mens Large L 80% Baby Alpaca 20% Wool #pullover #peruunlimited #sweater 
https://t.co/1xT1zVSGcd
(Tweeted via https://t.co/9PUW4Vy14y) https://t.co/GQEZhEnEZS",1.33E+18,,,,,,,,,,,
3092,14,Zebra Oversized Mohair https://t.co/gD6JrfR0AQ for purchase or go online to https://t.co/h0ZNcVJS0T. Items are true to size.  #fallfashion #fall #sweater #boutique #fallstyle #winter #womensfashion #boutiquestyle #shoponline #maisongarrison https://t.co/vkxBBPF1a6,1.33E+18,,,,,,,,,,,
3093,14,#Lady #Man #PoloNeck #Pullover #Sweater #Jumper Size 81 to 112 cm (32 to 44 inch) #Sirdar 5899 #Vintage #Knitting #Pattern #KnittingPattern #Wool #Handmade #Craft #Crafting #Etsy q  c https://t.co/uzVKcJrK8r,1.33E+18,,,,,,,,,,,
3094,14,Do you know someone who would love to have a #sweater from #JCREW?  These that I found are on sale for $24 plus 15% off with CODE *POWERUP* And #FREESHIPPING!  How Great Is ALL of that???  It's a #Bestseller https://t.co/yjECHTTuIE #giftidea #christmasshopping https://t.co/sQxMGZEtsQ,1.33E+18,,,,,,,,,,,
3095,14,https://t.co/ktwcxL8p3S Oleg Cassini Men Size S Crewneck #sweater #cashmer https://t.co/AhAAM2drTV,1.33E+18,,,,,,,,,,,
3096,14,"It's the perfect time of year for a cozy sweater. Also, the guy with the mustache has some serious Tom Seleck vibes going on. #kwiksew #mens #sweater #pullover #longsleeve #sweatshirt #vintage #sew #sewing #pattern #forsale #etsy #onlineshopping #shopsmall https://t.co/OMa6RRgV5Z https://t.co/aTU4GF4pwl",1.33E+18,,,,,,,,,,,
3097,14,It's sweater and skully weather. #sweaterweather #sweater #skully https://t.co/29M3wAQRgz,1.33E+18,,,,,,,,,,,
3098,14,Check out Brooks Brothers Mens Long Sleeve 1/4 Zip Front Sweater Large Green https://t.co/iBDURqaIGG via @eBay #menswear #sweater #brooksbrothers #WINTER #sweaterweather #christmassweater #HolidaySeason #giftideas #Christmas #present,1.33E+18,,,,,,,,,,,
3099,14,RT @TamberrinoArt: Post Thanksgiving dinner vibes #HappyThanksgiving2020 #full #frenchie #sweater #dog #doglovers #art #mixedmedia #waterco…,1.33E+18,,,,,,,,,,,
3100,14,RT @TamberrinoArt: Post Thanksgiving dinner vibes #HappyThanksgiving2020 #full #frenchie #sweater #dog #doglovers #art #mixedmedia #waterco…,1.33E+18,,,,,,,,,,,
3101,14,Excited to share this item from my #etsy shop: #Handmade #light #air #warm #rose #sweater #pullover #knit from kid #mohair #women's #clothing the finest #yarn women's sweater #good #gift for #women #abstract #longsleeve #boat #womensclothing https://t.co/59vpxugdUA https://t.co/uv0kaZtueX,1.33E+18,,,,,,,,,,,
3102,14,Excited to share this item from my #etsy shop: Ready to ship #sweater #yellow #gray #organic #cotton #pullover #striped sweater #women sweater #clothes #knitting #handmade https://t.co/Jm0tMFrrEJ https://t.co/q1q0xeliBH,1.33E+18,,,,,,,,,,,
3103,14,"I really LOVE #stripes ...
this #project was on MY mind for long time ...CAN WAIT TO #WEAR IT !!!!
#yarn #knitting #handmade #tricot #instatricot #colours #sweater https://t.co/lrSz2A0M7O",1.33E+18,,,,,,,,,,,
3104,14,"Cyber Monday Up to 70% OFF
🎄End time: 07-12-2020🎄
#christmasshopping #blackfridaysale #womensfashion #trousers #christmasgifts #christmas #christmasdecor #winteroutfits #sweater #hoodie #shoes #bags #jewelry #winterseason #shawl #watch #Affiliatelink

👇
https://t.co/77guubYAG8 https://t.co/0bir4rvQRu",1.33E+18,,,,,,,,,,,
3105,14,"Last Sale All Under 9.99
🎄End time: 07-12-2020🎄
#christmasshopping #blackfridaysale #womensfashion #trousers #christmasgifts #christmas #christmasdecor #winteroutfits #sweater #hoodie #shoes #bags #jewelry #winterseason #shawl #watch #Affiliatelink

👇
https://t.co/xMa9PZObyc https://t.co/jhKef7cOwQ",1.33E+18,,,,,,,,,,,
3106,14,"Our #kids best seller last month 🐝
100% soft &amp; cosy organic cotton 🌱
#bees #Bee #nature #organic #sweaterweather #sweater #Sweaters #kids #kidsfashion #Children #childrens #Christmasgifts #sweatshirt #autumnfalls #autumnvibes #autumn2020 #autumncolours https://t.co/rc5yAZMgJS",1.33E+18,,,,,,,,,,,
3107,14,@kuromimymeloo oh #no Is it still #cold with your #sweater,1.33E+18,,,,,,,,,,,
3108,14,"Marcello 730 Rust Color Block Sweater 
https://t.co/A4yrrtXbkU 
#instafashion #fashion #sweater #cozysweater #sweaterweather #styleicon #babyitscoldoutside #sweaters #marcello #merinowool 
Ring in Fall with Marcello’s lightweight, merino wool blend sweater. https://t.co/nSJZ5xVDJW",1.33E+18,,,,,,,,,,,
3109,14,@kuromimymeloo do you have a #sweater🥶,1.33E+18,,,,,,,,,,,
3110,14,@kuromimymeloo #shy get a #sweater,1.33E+18,,,,,,,,,,,
3111,14,#PDF - #Lady Round Neck #Sweater #Jumper #Pullover Size 81 to 107 cm (32 to 42 inch) Sunbeam Cotton DK 807 - #Vintage #Knitting #Pattern #KnittingPattern #Wool #Handmade #Craft #Crafting #Etsy q c https://t.co/ObhctY6okU,1.33E+18,,,,,,,,,,,
3112,14,v28 Women Stretchable Cowl Neck Knit Korea Long Sleeve Slim Fit Bodycon Sweater #womensfashion #winterfashion #holidayshopping #fashion #fashionstyle #fashionista #fashionnova #sweater #sweatpantsseason #collection https://t.co/6JyBpvunyT https://t.co/aubrDAI4DF,1.33E+18,,,,,,,,,,,
3113,14,https://t.co/8LWjJthTk1 #POLO Ralph Lauren Men Size S Green #wool #sweater https://t.co/cq2K87FdwV,1.33E+18,,,,,,,,,,,
3114,14,https://t.co/0tk8B0dfOc PETER MILLAR Crown Fleece Men #sweater Size M #cas https://t.co/pDXmusK7Pv,1.33E+18,,,,,,,,,,,
3115,14,https://t.co/zuZXsysY8X Peter Millar Men #cotton #sweater Size S Blue Full https://t.co/61lErpuUGS,1.33E+18,,,,,,,,,,,
3116,14,https://t.co/Oe8YhEoW3k #VINCE Men #shawl #wool Size M #sweater NWT 80% #w https://t.co/7u7LZSaBzu,1.33E+18,,,,,,,,,,,
3117,14,https://t.co/kQiHqyAzOA J. Crew Men Size S Italian Merino #wool #sweater D https://t.co/iSdJdWh4jH,1.33E+18,,,,,,,,,,,
3118,14,"Check out my Gig on Fiverr: do ugly christmas tshirts and sweater design https://t.co/zGlaNwA07n 
#christmastshirt #sweater #sweatertshirt #tshirts #tshirt #fiverr #graphicdesing #marchbyamazon #christmas #Christmas2020 https://t.co/UYHydVhdoS",1.33E+18,,,,,,,,,,,
3119,14,"RT @CherylHines: U know what’s sad? I consider these “dress shoes” now! Casual Tues. &amp; Casual Wed, Thurs, &amp; Mon. ...............
#quarantin…",1.33E+18,,,,,,,,,,,
3120,14,📷 Hoodies gives a warm presentation to your casual attire and your look. Shop the latest men hoodies online at furor and give yourself a smart look. https://t.co/dUGB5joFt9 #hoodie #hoodiemurah #sweater #jaket #fashion #tshirt #hoodies... https://t.co/GDU1piX2Dc,1.33E+18,,,,,,,,,,,
3121,14,"RT @Seller9991: Women's Christmas Color Matching Print Sweater Mujer Long-sleeved Sweatshirt Casual Woman Sweaters Turtleneck 9.13 
https:/…",1.33E+18,,,,,,,,,,,
3122,14,"It’s Sweater Weather!! Try this sold faux fur collar poncho with 3/4 sleeves and draped sides from Capote!
#sweaterweather #poncho #fauxfur #sweater #coldweather #coldweatherstyle #cozy #soft #christmasshopping #equestrian #equinedivine #aiken #shopsmall https://t.co/ng4bsej7G7",1.33E+18,,,,,,,,,,,
3123,14,https://t.co/AJVb3pk9lM Banana Republic #sweater V-Neck Men Size S Red #co https://t.co/SX3zlHhSEs,1.33E+18,,,,,,,,,,,
3124,14,We got some new gear for you guys! Check out our LEÓN beanie in different colors and our BLANCO sweater and more on the site! | https://t.co/E4X4HHftdp (link in bio) 🦁🔥 #ootd #beanie #sweater #teamblancoleón https://t.co/0BzVZHfxa9,1.33E+18,,,,,,,,,,,
3125,14,I juse love my 511 tactical sweater!!  @511Tactical 💯❤️🥰✨🙌🔥#me #mine #511tactical #sweater #loveit #southtexasgal #bluehairdontcare https://t.co/H3e2lgPCkm,1.33E+18,,,,,,,,,,,
3126,14,"RT @UwimpuhweAline: Feeling happy to share u these #crochet #baby #sweater, #hat #socks and  #scarf. It really was funny.
#inbizhour #madei…",1.33E+18,,,,,,,,,,,
3127,14,📷 The #Goofs now have #merch! #Nhl #nba #sweater #hoodie #hoodies #nfl #mlb #ncaa #wwe #merchandise https://t.co/HW7vzPN7ZG https://t.co/oswt1CU5N8,1.33E+18,,,,,,,,,,,
3128,14,NEW! Saffron Dress - at FaMESHed! #SecondLife #SL #FaMESHed #sweater #dress #originalmesh #virtualworld #flickr https://t.co/wPzR3BzATZ,1.33E+18,,,,,,,,,,,
3129,14,https://t.co/DIQy7Dsxm0 KENNETH COLE Men's Size S #cotton #sweater Full Zi https://t.co/LXllp13zaj,1.33E+18,,,,,,,,,,,
3130,14,"This Morrigan Sweater is inspired by the Celtic Goddess of death and destiny. ⚔️ This design so beautifully captures the eerie “Phantom Queen” and her fearsome beauty. 🦅🔥

#Apparel #Brand #Lunafide #Art #Sweater #Celtic https://t.co/1Mx8Dz03FG",1.33E+18,,,,,,,,,,,
3131,14,"👉 $92.09 👈
Cincinnati Bengals Full Zip Hooded Sweater Medium @fanshardhat

#CincinnatiBengals #Full #Zip #Hooded #Sweater #Medium #NFL #Football #NFLfans

Hurry up to get it before #Christmas2020!
https://t.co/EitqfuTDT0",1.33E+18,,,,,,,,,,,
3132,14,"👉 $291.72 👈
House of Harlow 1960 Womens Sweater Sand XSmall @buy1_best
#House #of #Harlow #1960 #Womens #Sweater #Sand #XSmall #fashion #lifestyle #Christmas2020 

Follow the link to get it before the Christmas:https://t.co/5Aef5jMUdI",1.33E+18,,,,,,,,,,,
3133,14,https://t.co/H5r0cUzlfJ Tasso Elba Men Size S #sweater blue color angora r https://t.co/kppAmXZxUS,1.33E+18,,,,,,,,,,,
3134,14,"G-Mac By Kartel V Neck Golf Sweater Vest Purple Mens Large L Wool #vest #sweater #gmac 
https://t.co/afep5C0o4G
(Tweeted via https://t.co/e7AIAHg83X) https://t.co/8Zuppr8Hvq",1.33E+18,,,,,,,,,,,
3135,14,"Spread holiday cheer with this cute and festive sweater, now under $30 @OldNavy 

Get the deal: https://t.co/SVcOKO2ZgJ

#ad #SarahScoopSaves #deals #sale #savings #shopping #holidayshopping #holidaydeals #giftideas #gifts #shop #oldnavy #fashion #sweater #winterfashion #fashion https://t.co/wxUCgFJlhq",1.33E+18,,,,,,,,,,,
3136,14,"U know what’s sad? I consider these “dress shoes” now! Casual Tues. &amp; Casual Wed, Thurs, &amp; Mon. ...............
#quarantine #quarantinestyle  #tues #tuesdayvibe #sweater #leggings #slippers https://t.co/dW1U49HLgm",1.33E+18,,,,,,,,,,,
3137,14,"Stay warm all winter in this cute and cozy sweater, now under $25 #AEO

Get the deal: https://t.co/H8pmTGAPdU

#ad #SarahScoopSaves #deals #sale #savings #shopping #holidayshopping #holidaydeals #giftideas #gifts #shop #americaneagleoutfitters #fashion #sweater #AEO #musthave https://t.co/r19qM7Ld1y",1.33E+18,,,,,,,,,,,
3138,14,"https://t.co/s1vlip3d5M Allen Solly #cashmere #sweater Size M ( 20""x25""x24 https://t.co/g3IdmmecNF",1.33E+18,,,,,,,,,,,
3139,14,https://t.co/dDkI2hh8yv #POLO Ralph Lauren Men #sweater Size S Navy Blue F https://t.co/DZ8v2BL28E,1.33E+18,,,,,,,,,,,
3140,14,https://t.co/EOzTHtnBcB Brandini Men Size L #wool #shirt #sweater Burgundy https://t.co/2dTheZSs7n,1.33E+18,,,,,,,,,,,
3141,14,"Wish You A Mayer Christmas Sweater😍😍😍

Buy here: https://t.co/D9jTRIdFdv
#Withyou #a #Mayer #Christmas #Sweater #youryourstyle #tshirt https://t.co/hBEmROaWyZ",1.33E+18,,,,,,,,,,,
3142,14,"Theme of the day - STAY WARM (without sacrificing your style😉)!
Order here https://t.co/VbGxGn6245 w/free shipping.
#sweater #sweaters #sweaterweather #staywarm #babyitscoldoutside #tops #purple #whattowear #wearitwell #alpharetta #shopsmall #outfitideas #styleinspo #ootd https://t.co/J4Ji5bz9Uz",1.33E+18,,,,,,,,,,,
3143,14,RT @Seller9991: Hot Sale Long Sleeve Spring Autumn Lover Couple Wool Sweaters TB Style Brand New Women Men Knitted Cardigan Sweater Fashion…,1.33E+18,,,,,,,,,,,
3144,14,"Feeling happy to share u these #crochet #baby #sweater, #hat #socks and  #scarf. It really was funny.
#inbizhour #madeinrwanda https://t.co/7Gp4KIdiYJ",1.33E+18,,,,,,,,,,,
3145,14,"#Beige #Gray linen #jumper, mens knit jumper, #linen jumper, mens #sweater, #folk summer sweater, LINEN #menswear #ANDADA 005 https://t.co/Z6YiVCnGLf via @Etsy #linen #vegan #eco #handmade #knitwear #cowlneck #giftforhim #vikings",1.33E+18,,,,,,,,,,,
3146,14,"Here today, gone tomorrow! The LH Stamp Sweater now shipping!! &gt;&gt; https://t.co/abbNyV8Gdd &lt;&lt; #HipHop #HipHopMusic #Fashion #Black #Gold #Stamp #PublicEnemy #MostOfMyHeroesDontAppearonNoStamps #Madina #Design #Sweater #LaurynHill #EverythingIsEverything RT https://t.co/io0PgFNegh",1.33E+18,,,,,,,,,,,
3147,14,RT @dynastybeautyb: Excited to share this item from my #etsy shop: Chagall Womens Black Vintage Sweater with Floral Accents Medium #floral…,1.33E+18,,,,,,,,,,,
3148,14,White silk #sweater #Ivory #bridal #jumper #Knitwear #handmade #designer by ANDADAclothing https://t.co/oTuPEMpern via @Etsy,1.33E+18,,,,,,,,,,,
3149,14,"December is #sweater month! Today’s pick is from @UrbanOutfitters, with a wolf motif on the back. I wear it a size larger for the slouchy feel. https://t.co/6EoHzlDUfw",1.33E+18,,,,,,,,,,,
3150,14,"RT @CharlieCustom: Pulp Fiction Vintage RW (Link in Bio)
.
.
.
#pulpfiction #90smovies #vintage #style #fashion #customapparel #customdesig…",1.33E+18,,,,,,,,,,,
3151,14,RT @trustbuy4u: Simple Joys by Carter's Baby 2-Pack Knit Cardigan Sweaters https://t.co/jyFhqRAYqk #sweater #handmade #Christmasgifts #home…,1.33E+18,,,,,,,,,,,
3152,14,RT @trustbuy4u: Simple Joys by Carter's Baby 2-Pack Knit Cardigan Sweaters https://t.co/jyFhqRAYqk #sweater #handmade #Christmasgifts #home…,1.33E+18,,,,,,,,,,,
